date,prices,headlines,y
2019-03-22,"[25473.23, 25450.24, 25650.88, 25554.66, 25702.89, 25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54]","[[-0.06718394  0.04548437  0.10647774 ...  0.0207384  -0.04121614
   0.03554688]
 [-0.10089295 -0.02939665  0.05958533 ...  0.07311083  0.00598595
  -0.16571789]
 [ 0.04766759  0.08779605  0.1197705  ...  0.00272859 -0.05293428
   0.02780387]
 ...
 [ 0.05341166 -0.04041425  0.05676767 ...  0.0802597   0.05699519
   0.05830346]
 [-0.06337236 -0.01806962  0.15310268 ...  0.01306315  0.00407017
  -0.00305665]
 [ 0.00326445  0.06540859 -0.00399505 ... -0.04383598  0.04184344
  -0.00367624]]",0
2019-03-25,"[25450.24, 25650.88, 25554.66, 25702.89, 25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54]","[[ 0.06757293 -0.04895745  0.06934584 ... -0.0074082   0.06134244
  -0.07218249]
 [ 0.08626151  0.0637353   0.06608401 ...  0.07067466 -0.02221928
  -0.05855748]
 [-0.08606355  0.02516877  0.04806285 ...  0.08531424 -0.00098431
  -0.07439573]
 ...
 [ 0.11328986 -0.07465621 -0.00388668 ...  0.0995949   0.06319933
   0.01976977]
 [ 0.1016844   0.0022879   0.17760876 ...  0.00923633 -0.04683131
   0.04005236]
 [ 0.04224281 -0.050843   -0.06553203 ...  0.01695161 -0.02172555
  -0.00678183]]",1
2019-03-26,"[25650.88, 25554.66, 25702.89, 25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05]","[[ 0.00505263 -0.03042213  0.09307468 ...  0.00062659  0.10025473
  -0.08025697]
 [-0.06074005 -0.04284257 -0.06970091 ... -0.00558842  0.00547339
  -0.01703773]
 [ 0.01667046  0.04594609  0.0742122  ... -0.01637034 -0.03402302
   0.04256288]
 ...
 [ 0.00402587  0.00668425  0.11965831 ... -0.03023234  0.00762617
  -0.09205882]
 [-0.0318962  -0.04288267  0.058527   ...  0.05619807 -0.05138832
   0.11796532]
 [ 0.06244699  0.03743025  0.1315073  ... -0.01689918  0.02940755
   0.02078856]]",1
2019-03-27,"[25554.66, 25702.89, 25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39]","[[-0.00647337 -0.02253795  0.05475101 ...  0.08757925 -0.01366678
   0.00304619]
 [ 0.06815661 -0.01577593  0.01467061 ...  0.06195534 -0.01446964
  -0.00067423]
 [ 0.12054652  0.03597514  0.10434777 ...  0.05060867 -0.0085031
  -0.0492919 ]
 ...
 [ 0.0868657  -0.01145815  0.06645464 ...  0.09024118  0.03069571
   0.10854257]
 [-0.03809873  0.01448078  0.10143345 ...  0.01782564 -0.05398
  -0.07249908]
 [ 0.01532199 -0.05309248  0.03102576 ... -0.02165949  0.00514445
  -0.07319941]]",0
2019-03-28,"[25702.89, 25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05]","[[ 0.00300085 -0.03738341 -0.03123482 ...  0.09455161  0.10105545
   0.12166004]
 [ 0.06242999 -0.11760199 -0.01793232 ...  0.01197142  0.01627376
   0.04964346]
 [ 0.05899807  0.04031721  0.07070847 ...  0.05278041 -0.04162766
  -0.04561476]
 ...
 [-0.02084008 -0.06083351  0.20419095 ...  0.04929131  0.04625243
  -0.03261926]
 [ 0.00583335 -0.04842032 -0.03164856 ...  0.10577805 -0.04793952
   0.04875972]
 [ 0.02727137 -0.03068813  0.06507515 ... -0.00446686  0.02689522
  -0.01433315]]",1
2019-03-29,"[25709.94, 25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08]","[[ 0.01854544 -0.03321245  0.11078101 ...  0.07735006  0.01502208
   0.03528823]
 [-0.02942571 -0.06157832  0.08988848 ...  0.04013498  0.09474732
   0.07808845]
 [-0.11145289 -0.01515437  0.07518648 ...  0.05478987 -0.04079321
  -0.08143032]
 ...
 [ 0.07182376 -0.03588365  0.03258043 ... -0.00965555 -0.01403866
   0.00807453]
 [ 0.00335113  0.06518369  0.07936248 ...  0.07592666 -0.07670093
  -0.02212713]
 [ 0.0373346  -0.03521818  0.05531228 ... -0.04056868  0.03819068
  -0.06905711]]",1
2019-04-01,"[25848.87, 25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33]","[[ 0.05232629 -0.07501464 -0.03955132 ...  0.08830062  0.08175983
   0.04093101]
 [ 0.05690025 -0.00536782  0.10390712 ...  0.02411843  0.06855838
  -0.03730068]
 [-0.03047875 -0.00655133  0.06550566 ...  0.02808257  0.02165716
  -0.0426733 ]
 ...
 [ 0.07110641  0.08627416  0.11460751 ...  0.09088516 -0.06758749
   0.01817096]
 [-0.01118698 -0.01131948  0.05002278 ...  0.02513758 -0.0427036
  -0.03528347]
 [ 0.04158534 -0.09198624  0.00207271 ...  0.00663791  0.0654346
   0.11449742]]",1
2019-04-02,"[25914.1, 25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39]","[[-0.00429002  0.03874159  0.08218287 ... -0.04863569  0.02536909
  -0.02524541]
 [ 0.0212756  -0.09518759  0.05830067 ...  0.02023945 -0.00884181
   0.03595438]
 [ 0.01180278 -0.01166379  0.03836194 ... -0.00641103  0.10683894
   0.03623073]
 ...
 [ 0.01182867 -0.08638601  0.01391069 ...  0.02189293 -0.03534487
   0.03311464]
 [-0.03942155 -0.02984113  0.06633935 ...  0.0925046   0.04324214
   0.08468975]
 [ 0.03467773 -0.13553702 -0.03035771 ...  0.08616535  0.02446543
  -0.07023711]]",0
2019-04-03,"[25887.38, 25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91]","[[-0.02810786 -0.03046687  0.06983567 ...  0.04669065  0.00257182
  -0.1183067 ]
 [ 0.05570778 -0.02920725 -0.02196838 ... -0.04343319 -0.01749917
  -0.01598058]
 [ 0.01928349 -0.01101419  0.06626534 ...  0.01580387  0.06937067
  -0.04610848]
 ...
 [ 0.03331476 -0.02133313  0.10009807 ... -0.04251246 -0.04817258
   0.00915925]
 [-0.13216412 -0.04638243  0.06635378 ...  0.00628011  0.02316405
  -0.01361312]
 [-0.0798597  -0.00013314  0.12751997 ...  0.00708356  0.00416868
   0.0548157 ]]",1
2019-04-04,"[25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14]","[[ 3.66038200e-02 -1.01497660e-01  1.30365030e-01 ...  3.06860100e-02
  -1.08036100e-02  9.40354000e-03]
 [ 4.41786763e-02 -6.48438859e-05  7.30305426e-02 ...  3.82689680e-02
  -1.71765916e-02 -5.64064863e-02]
 [ 4.41786763e-02 -6.48438859e-05  7.30305426e-02 ...  3.82689680e-02
  -1.71765916e-02 -5.64064863e-02]
 ...
 [ 1.06750360e-01 -7.77279300e-02  4.65463800e-02 ...  5.06386400e-02
   2.79177800e-02 -3.51231800e-02]
 [ 5.67296700e-02 -6.36225200e-02 -1.54345400e-02 ...  3.33981100e-02
   4.76983000e-03 -4.16298600e-02]
 [ 6.12123900e-02 -4.12518300e-02  4.67225000e-02 ...  5.99112600e-02
   2.39231000e-02  3.52193000e-02]]",1
2019-04-05,"[25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79]","[[ 0.08168493  0.02178867  0.0808593  ...  0.0385462  -0.05278817
  -0.02972237]
 [ 0.08815291 -0.05957027  0.10184297 ...  0.02823576  0.03547392
   0.01476538]
 [ 0.00219053  0.0465144  -0.00062352 ... -0.03722655  0.07565476
  -0.06363812]
 ...
 [-0.06721537 -0.00926547  0.17882574 ...  0.01860173 -0.03374925
  -0.07344426]
 [-0.03270789 -0.03225875 -0.0296696  ... -0.00752308  0.09209993
  -0.04824282]
 [ 0.0126763   0.00518956 -0.01181312 ... -0.01748648 -0.01970013
  -0.0032178 ]]",1
2019-04-08,"[25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95]","[[-0.01165621 -0.0261564   0.10790711 ... -0.00343875 -0.00176723
   0.01272954]
 [ 0.04523459 -0.10804159  0.03519695 ...  0.03618768  0.05615868
  -0.0665874 ]
 [ 0.10600126 -0.02774755  0.03226003 ... -0.00740635  0.00477524
  -0.00772167]
 ...
 [-0.07071935  0.00110046 -0.02699798 ...  0.00893412  0.1132669
   0.02999776]
 [ 0.04439691  0.098254    0.01056036 ...  0.0726876  -0.01706422
   0.03754129]
 [ 0.01872609 -0.09081796  0.06235622 ... -0.0129448  -0.01736791
  -0.01174287]]",0
2019-04-09,"[25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48]","[[ 0.0063035   0.00976424  0.04386355 ... -0.01538108 -0.05103223
  -0.01170748]
 [ 0.00999098 -0.01616276  0.05512098 ... -0.07422895 -0.04111326
  -0.06862586]
 [-0.01187848 -0.12722926  0.07194645 ... -0.04909022  0.00540443
  -0.03085028]
 ...
 [-0.01719192 -0.01263709  0.18378235 ...  0.06021968 -0.03186328
  -0.06301422]
 [-0.02329806 -0.01998218  0.03553353 ...  0.10008465  0.02794609
   0.00860826]
 [-0.01970425 -0.04488411  0.13478396 ...  0.02199453  0.09419082
  -0.11856777]]",0
2019-04-10,"[25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09]","[[-0.01753424  0.02188794  0.12296534 ...  0.08415374 -0.01379113
  -0.08001242]
 [-0.00661513  0.04901876  0.05466207 ...  0.04826832  0.02485458
  -0.05568267]
 [-0.00661513  0.04901876  0.05466207 ...  0.04826832  0.02485458
  -0.05568267]
 ...
 [ 0.00259209  0.00967675  0.00693983 ... -0.07230669 -0.05632261
  -0.05570784]
 [ 0.04505692 -0.02927814  0.07081459 ... -0.06200076  0.10677908
  -0.03799066]
 [-0.00954176  0.01815388  0.09916201 ...  0.00363788  0.02659814
  -0.01803767]]",1
2019-04-11,"[25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33]","[[ 6.16730299e-02 -5.81778491e-02  1.04517188e-01 ...  5.65430078e-02
   6.77050404e-02  2.46353883e-02]
 [ 1.02353291e-01 -2.41766419e-02  9.39595078e-02 ...  7.33057135e-02
  -2.66057513e-02  4.19180461e-02]
 [-8.66649100e-02 -7.68930000e-03  3.08252900e-02 ... -1.62343480e-01
  -3.25504200e-02 -2.37658900e-02]
 ...
 [-2.42400809e-02 -6.10273960e-02  1.03795393e-01 ...  1.66360684e-02
   1.11148523e-05  5.16535873e-02]
 [ 1.87876600e-02 -6.29654000e-03  1.54463830e-01 ...  7.99319400e-02
  -4.59285200e-02  7.28443800e-02]
 [ 6.59505900e-02  1.40048200e-02  1.41749500e-01 ...  5.58256200e-02
  -2.19235900e-02  4.95183000e-03]]",0
2019-04-12,"[25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36]","[[ 2.22004718e-02 -5.81921430e-02  4.74282805e-02 ...  2.65012122e-02
  -8.61574716e-05 -1.01451826e-02]
 [ 2.47635600e-02 -3.43663200e-02  5.87171600e-02 ...  3.90989100e-02
  -2.40068900e-02  2.07326000e-02]
 [-7.15245435e-02 -8.56767312e-02  8.70512241e-02 ...  3.69840410e-02
   3.57622718e-02  2.83043754e-02]
 ...
 [ 4.90476200e-02 -4.42219700e-02 -7.06708000e-03 ...  3.24874600e-02
   1.61778100e-02 -6.62406600e-02]
 [ 1.56358497e-01 -8.98278943e-03  1.11792260e-01 ...  6.18363660e-02
   6.27056652e-02 -2.82233458e-02]
 [ 1.02412708e-01 -3.43121840e-03  1.09798991e-01 ...  1.04822419e-01
  -5.07610803e-02 -5.85402534e-03]]",1
2019-04-15,"[25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37]","[[ 0.09032464 -0.04735093  0.05894466 ...  0.03655575 -0.04977615
   0.05403507]
 [ 0.01461372 -0.11385193  0.05047911 ...  0.01398942  0.02731631
  -0.00502944]
 [ 0.07201186  0.01741828  0.12215909 ...  0.02258529  0.00039815
   0.0178126 ]
 ...
 [-0.08432374  0.00481572  0.05915937 ... -0.0067889   0.02356274
   0.05832248]
 [ 0.12468632 -0.03109892  0.04047219 ... -0.04100504 -0.02468053
  -0.06573401]
 [-0.05580632 -0.05369092  0.11795884 ...  0.03835425  0.04437308
  -0.01882456]]",0
2019-04-16,"[26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99]","[[ 0.02384605 -0.13779434 -0.04555355 ...  0.00230119  0.03594299
  -0.08662389]
 [ 0.04967779 -0.02782499  0.13594884 ... -0.00529014 -0.00458094
  -0.02945377]
 [ 0.02787372 -0.0823253  -0.00178816 ... -0.0292204   0.04891241
  -0.02619672]
 ...
 [-0.01525018  0.03091332  0.02647396 ...  0.05796248 -0.0043435
   0.01566314]
 [-0.05414826 -0.00755129  0.15828764 ...  0.03128391  0.01606293
   0.08419555]
 [-0.01960414 -0.01701108  0.0046472  ...  0.16857994  0.04251989
  -0.00267507]]",1
2019-04-17,"[26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05]","[[ 0.09650546 -0.06159545  0.04183284 ... -0.00244999 -0.01043602
  -0.01925967]
 [-0.0419607  -0.08544368  0.03238512 ...  0.01821816  0.0183532
   0.02546123]
 [ 0.03966318  0.00625967  0.11015237 ...  0.0702809   0.00520709
  -0.07783863]
 ...
 [-0.03184425 -0.03071402 -0.05467492 ...  0.00347899  0.07482128
  -0.09392218]
 [-0.01665172 -0.04480629  0.08681903 ...  0.0755353   0.0009774
   0.02178692]
 [-0.03594367 -0.10851642 -0.03281813 ... -0.07643855  0.00882827
  -0.05911102]]",0
2019-04-18,"[26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02]","[[-0.00181793 -0.11796371  0.14739694 ...  0.0369358   0.01418277
  -0.0101357 ]
 [ 0.02603019  0.00267287  0.0870026  ...  0.0137357  -0.01986824
  -0.03473633]
 [ 0.01506223 -0.04155752  0.07931983 ...  0.03168998 -0.05806667
  -0.03738279]
 ...
 [-0.04386454 -0.00522978  0.10833428 ... -0.01904982 -0.01787972
   0.01827927]
 [-0.0983608  -0.09423565 -0.03661743 ...  0.10687898 -0.00695115
   0.05614495]
 [ 0.03619615 -0.02212311 -0.00065534 ...  0.00062208 -0.00741569
   0.02520022]]",1
2019-04-22,"[26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68]","[[-0.02143173 -0.09062111  0.0945154  ...  0.08720045 -0.04165308
   0.01264328]
 [-0.02821391  0.00073257 -0.01787983 ...  0.11026854  0.06594265
  -0.04602188]
 [ 0.04774431 -0.07600767  0.04984677 ...  0.04026597 -0.03057872
   0.04702575]
 ...
 [ 0.07833095 -0.06274651  0.0263147  ...  0.08803929  0.06714081
  -0.00974666]
 [ 0.05284719 -0.07350436 -0.00376164 ...  0.12932687  0.0096981
  -0.01633588]
 [-0.03712332 -0.05151448 -0.00269284 ... -0.03245353  0.07988562
  -0.03480311]]",0
2019-04-23,"[26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0]","[[-0.01558816  0.00789875  0.11382011 ... -0.06391566  0.06212937
  -0.01291571]
 [ 0.05361322 -0.0322145   0.11240145 ...  0.03498314 -0.01047942
   0.04380655]
 [ 0.00953017 -0.01580715  0.02801355 ... -0.03230943  0.01593227
  -0.05966956]
 ...
 [ 0.10139113  0.03383011  0.009276   ...  0.06532882 -0.01343036
  -0.00486742]
 [ 0.11059245 -0.07931486  0.06810616 ...  0.04958513  0.06821291
  -0.00798619]
 [ 0.06561076 -0.06571475  0.03015392 ...  0.04554281  0.07990788
  -0.09981986]]",1
2019-04-24,"[26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9]","[[ 0.05881519 -0.0119871   0.11516575 ...  0.01461978 -0.01390559
  -0.09623286]
 [ 0.05030954 -0.04931022  0.00780329 ...  0.00822878 -0.02780921
  -0.09118799]
 [ 0.04386122 -0.03591196 -0.00107257 ...  0.11640212 -0.02308403
   0.02143183]
 ...
 [ 0.04688839  0.0548976  -0.0136581  ...  0.16824655 -0.06969608
  -0.00406759]
 [ 0.05977248 -0.02005421  0.09868442 ...  0.04270949  0.00640187
  -0.07017674]
 [ 0.09134437 -0.06221264  0.05487843 ...  0.00822535  0.00420243
  -0.09672963]]",0
2019-04-25,"[26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33]","[[ 0.06530156 -0.03999653  0.0352704  ...  0.10375872 -0.08150541
   0.01404335]
 [ 0.1104686   0.04173645  0.10102258 ...  0.05319595  0.08720158
  -0.13363617]
 [ 0.02220069 -0.0069903   0.05566353 ...  0.02129454  0.12800023
  -0.06762472]
 ...
 [-0.05443255 -0.05889216  0.12069413 ...  0.09336715  0.00060934
  -0.02569811]
 [ 0.02037807 -0.04160464 -0.02043464 ...  0.00389955  0.02234376
  -0.00410107]
 [ 0.02372163 -0.00373225  0.08909103 ...  0.07488647  0.03113641
  -0.07829557]]",0
2019-04-26,"[26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61]","[[ 0.05224279  0.05779341  0.07268804 ... -0.03285745  0.04133679
  -0.0135279 ]
 [ 0.03736955 -0.01384147  0.1557588  ...  0.09367751  0.047805
   0.01405887]
 [-0.02728997  0.04977941  0.02723779 ...  0.11291682  0.03610834
  -0.07884349]
 ...
 [ 0.01724947  0.00170624  0.12399291 ...  0.08175853  0.03320029
   0.05076031]
 [-0.05243962 -0.07773403  0.11207683 ...  0.00750606 -0.00671561
  -0.02430474]
 [ 0.04012657 -0.0374168   0.12437596 ...  0.04072875  0.01791463
  -0.01599862]]",1
2019-04-29,"[26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47]","[[ 0.06049852 -0.00996905 -0.00352608 ... -0.0725022  -0.04035636
   0.02104244]
 [ 0.02367378 -0.08172697  0.13133706 ... -0.01276811  0.0144857
  -0.11240907]
 [ 0.12024808  0.00343981  0.05213011 ... -0.04588031  0.00105223
  -0.03011047]
 ...
 [-0.07440581 -0.05366218  0.10362565 ...  0.04993265  0.04543255
   0.08359095]
 [ 0.06521679  0.08606278  0.09000793 ... -0.02250198  0.03475144
  -0.05391709]
 [ 0.0734588  -0.07053797  0.02218611 ... -0.02231999 -0.04602736
  -0.069467  ]]",1
2019-04-30,"[26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69]","[[ 0.07913992 -0.0977206   0.0644589  ...  0.06354133  0.07908257
   0.03595705]
 [ 0.05339049 -0.06594525  0.0564571  ... -0.04086194  0.01739057
   0.02082413]
 [ 0.01162811 -0.10705485  0.09083904 ...  0.07563989  0.05617076
  -0.08326489]
 ...
 [ 0.02436076 -0.08505201  0.18061161 ...  0.05238926 -0.00849405
  -0.01655441]
 [ 0.02787907 -0.09032581  0.06380814 ... -0.02327695  0.01651435
  -0.09523868]
 [ 0.05884436 -0.00926982  0.02929107 ...  0.15482046  0.00610668
  -0.08013742]]",1
2019-05-01,"[26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77]","[[ 0.15223196  0.00768451 -0.00824923 ...  0.10448076  0.05224038
  -0.06547918]
 [ 0.01243973 -0.02324634  0.07905287 ... -0.00876522  0.0051577
   0.04585475]
 [ 0.07514593 -0.00133936  0.02440152 ...  0.07203974  0.02225108
   0.01380612]
 ...
 [-0.00851029  0.00258966  0.1437154  ...  0.12477567 -0.00109918
   0.01706778]
 [-0.01796077 -0.03234226  0.00632168 ...  0.00487966  0.06777455
   0.04861639]
 [-0.07901544 -0.04076425 -0.00228842 ...  0.07778813  0.06428771
   0.0114549 ]]",0
