date,prices,headlines,y
2016-01-15,"[33147.25, 33136.37, 33269.77, 32930.08, 33630.61, 33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93]","[-0.02024903 -0.01081684 -0.04097144 ... -0.07448164  0.01026591
  0.01686827]",0
2016-01-19,"[33136.37, 33269.77, 32930.08, 33630.61, 33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27]","[ 0.04243977  0.03197787  0.034685   ...  0.01958601 -0.01758632
 -0.01028608]",1
2016-01-20,"[33269.77, 32930.08, 33630.61, 33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05]","[-0.02697896 -0.05839353  0.1083333  ... -0.06493765 -0.04861093
  0.00378166]",0
2016-01-21,"[32930.08, 33630.61, 33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85]","[-0.04332192 -0.05177308 -0.1193043  ... -0.05438388 -0.02274432
 -0.14685576]",1
2016-01-22,"[33630.61, 33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69]","[-0.04674542  0.05634471  0.02409446 ...  0.03736728 -0.01731762
 -0.02031405]",1
2016-01-25,"[33517.65, 33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59]","[ 0.01283128 -0.09012016  0.09855387 ...  0.0694292   0.05670599
 -0.08840432]",0
2016-01-26,"[33704.1, 33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09]","[ 0.00392589 -0.02392862  0.02137773 ...  0.05713212 -0.03022134
 -0.00154242]",1
2016-01-27,"[33973.01, 34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91]","[ 0.04758456 -0.04489521 -0.02590015 ... -0.09764987 -0.04200445
 -0.02266872]",0
2016-01-28,"[34189.97, 34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92]","[-0.03923648  0.01612766  0.02063583 ... -0.0520784  -0.03359073
  0.02279827]",1
2016-01-29,"[34302.61, 33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09]","[ 0.05249172  0.15626614  0.06075337 ... -0.08546991  0.05982333
  0.17733744]",1
2016-02-01,"[33910.85, 33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7]","[ 0.00120973  0.07742295 -0.02382935 ... -0.00321926 -0.05950893
  0.0760313 ]",0
2016-02-02,"[33296.96, 33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84]","[-0.0444106   0.04582186  0.0256673  ... -0.01467742  0.06329637
  0.06625224]",0
2016-02-03,"[33044.56, 33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57]","[ 0.01602968 -0.0225636   0.012599   ...  0.02397375  0.04037286
  0.07508998]",1
2016-02-04,"[33375.49, 33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97]","[ 0.0891135   0.03912908  0.12550105 ... -0.10372377 -0.0758321
  0.05905555]",1
2016-02-05,"[33629.56, 33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44]","[ 0.06246084 -0.08320496  0.01442722 ...  0.00751841  0.00542409
  0.0380545 ]",0
2016-02-08,"[33733.96, 33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46]",[0.05887151 0.01882778 0.04979086 ... 0.03109714 0.04150128 0.02814306],0
2016-02-09,"[33743.84, 33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4]","[ 0.03183464  0.04651461  0.22161712 ... -0.06162384  0.01707793
  0.03552925]",0
2016-02-10,"[33949.41, 33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86]","[ 0.02361115  0.02322347 -0.06803214 ... -0.04559249 -0.01973719
 -0.06776016]",0
2016-02-11,"[33978.08, 33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64]","[ 0.04755458  0.04140946 -0.13299985 ... -0.07873877 -0.04224306
  0.02555178]",0
2016-02-12,"[33717.09, 34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14]","[ 0.02380999 -0.00329508 -0.0232364  ...  0.03082042 -0.09608565
  0.05338679]",1
2016-02-16,"[34086.04, 34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4]","[-0.04145526 -0.04625509 -0.0332645  ...  0.0027051   0.02474759
  0.07061597]",1
2016-02-17,"[34092.96, 34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57]","[ 0.05702104 -0.00016172 -0.05610577 ... -0.03399117 -0.02043233
  0.00110064]",1
2016-02-18,"[34053.94, 33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55]","[-7.05520000e-04  4.08251300e-02  6.74260000e-02 ... -3.42455017e-02
 -5.62813179e-02 -2.57472140e-05]",0
2016-02-19,"[33926.01, 33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98]","[-0.04180646  0.03837063 -0.02277103 ... -0.06580595 -0.08655029
  0.01362514]",0
2016-02-22,"[33891.02, 34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58]","[ 0.04448226  0.04470538  0.00498508 ...  0.06352144 -0.05141124
  0.00229208]",1
2016-02-23,"[34156.69, 33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6]","[ 0.02208414  0.02804767 -0.02006906 ...  0.04844245  0.06905209
  0.07128318]",0
2016-02-24,"[33949.01, 33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11]","[-0.01859483 -0.04260534  0.11868425 ...  0.01046147 -0.06514475
 -0.05409191]",1
2016-02-25,"[33699.88, 33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25]","[ 0.03952617  0.00423804  0.09784961 ... -0.05585703 -0.05627661
 -0.07877676]",1
2016-02-26,"[33869.27, 34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53]","[-0.01442749  0.02888104  0.01046547 ... -0.01335463 -0.070375
 -0.06078849]",0
2016-02-29,"[34245.93, 34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08]","[-0.00604166 -0.04175574 -0.05041815 ... -0.00957883 -0.03138978
  0.01711897]",0
2016-03-01,"[34089.27, 34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25]","[-0.00890625 -0.04379952 -0.05387262 ...  0.00994824 -0.00858877
  0.13335466]",1
2016-03-02,"[34128.05, 33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6]","[ 0.03065386  0.12987427 -0.00155568 ...  0.04737179 -0.04950717
 -0.02001922]",1
2016-03-03,"[33696.85, 33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03]","[-0.02539593  0.05317122  0.07575077 ... -0.08119069 -0.03741389
  0.06856668]",1
2016-03-04,"[33826.69, 33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15]","[ 0.02859482 -0.00713619  0.03966217 ... -0.05285755 -0.0697292
  0.02894518]",1
2016-03-07,"[33129.59, 33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15]","[ 0.03451532  0.01333675 -0.06449288 ...  0.03480332  0.01780122
  0.10895671]",1
2016-03-08,"[33045.09, 33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38]","[-0.04259464 -0.07562158  0.0092687  ... -0.01076556 -0.04640231
  0.11328678]",0
2016-03-09,"[33153.91, 32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72]","[ 0.09302442  0.05046324  0.0449618  ... -0.01156283 -0.03133646
  0.07603733]",1
2016-03-10,"[32816.92, 32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29]","[ 0.13261976 -0.06016823  0.11134867 ... -0.01908358 -0.0593548
  0.07039002]",0
2016-03-11,"[32889.09, 32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52]","[ 0.08153173  0.02110391 -0.02529537 ... -0.05039002 -0.00125331
  0.06701873]",1
2016-03-14,"[32656.7, 32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79]","[-0.00219661 -0.00943361  0.01563142 ... -0.09389772 -0.06669515
 -0.08443595]",1
2016-03-15,"[32661.84, 33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5]","[ 0.02737343 -0.01989512  0.06234456 ... -0.00335146 -0.06305173
  0.07513173]",1
2016-03-16,"[33003.57, 33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69]","[ 0.03539403  0.02447617 -0.08532542 ... -0.06038997 -0.03607847
  0.05582833]",1
2016-03-17,"[33390.97, 33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47]","[-0.02118057 -0.03209422 -0.06612864 ... -0.05309521 -0.04395137
 -0.04151301]",1
2016-03-18,"[33431.44, 32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18]","[ 0.11313304  0.03225942  0.02229401 ... -0.12294488 -0.05499083
 -0.03328257]",1
2016-03-21,"[32856.46, 32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63]","[-0.01440514 -0.02693437  0.03550334 ... -0.03247384 -0.04295015
  0.02748315]",1
2016-03-22,"[32798.4, 32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01]","[ 0.00818683 -0.0035394   0.04581587 ...  0.01178831 -0.09048526
  0.0403191 ]",0
2016-03-23,"[32254.86, 31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62]","[-0.00708507  0.00830805  0.07220304 ... -0.04333765 -0.00604663
  0.02117354]",0
2016-03-24,"[31909.64, 31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96]","[ 0.0117287   0.06608279 -0.00631382 ... -0.10454973 -0.11990518
  0.01331753]",1
2016-03-28,"[31819.14, 32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4]","[ 0.01850349  0.0922973   0.03177575 ... -0.00845998  0.03055881
 -0.02230042]",1
2016-03-29,"[32155.4, 31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83]","[-0.04735733 -0.02154557  0.04977215 ... -0.06771185 -0.09689334
  0.07835769]",1
2016-03-30,"[31874.57, 32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87]","[ 0.06006848  0.08113014  0.04114314 ... -0.06165129 -0.08071451
 -0.02080152]",1
2016-03-31,"[32246.55, 31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16]","[ 0.02033216  0.10918369  0.03903774 ... -0.12014918 -0.06481493
  0.02012362]",0
2016-04-01,"[31861.98, 32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16]","[ 0.02353017  0.08863641  0.04037475 ...  0.02371576 -0.01476772
  0.14565295]",1
2016-04-04,"[32244.58, 32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7]","[ 0.03225849  0.04480063  0.16953517 ... -0.04595437  0.01527638
 -0.01023643]",0
2016-04-05,"[32560.6, 32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7, 33684.53]","[-0.06862308  0.05228425  0.08195909 ...  0.02050811 -0.03872992
 -0.012849  ]",0
2016-04-06,"[32030.11, 32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7, 33684.53, 33414.24]","[-0.02241552  0.02841369 -0.04522844 ...  0.05001336  0.04386776
  0.05657038]",1
2016-04-07,"[32105.25, 32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7, 33684.53, 33414.24, 33127.74]","[ 0.03738454  0.0036753  -0.07582998 ... -0.01738315 -0.04183363
 -0.07528567]",0
2016-04-08,"[32237.53, 32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7, 33684.53, 33414.24, 33127.74, 33674.38]","[ 0.01236419  0.03763836  0.0138706  ... -0.0353132  -0.13255393
 -0.01082826]",1
2016-04-11,"[32432.08, 32394.25, 32717.6, 32859.03, 33274.15, 33601.15, 33402.38, 33482.72, 33485.29, 33586.52, 33684.79, 33646.5, 34029.69, 33886.47, 33987.18, 33976.63, 33897.01, 33786.62, 33808.96, 33875.4, 33530.83, 33301.87, 33826.16, 34098.16, 34051.7, 33684.53, 33414.24, 33127.74, 33674.38, 33618.69]","[ 0.04183125  0.05329222  0.07485039 ... -0.10941447 -0.06527868
  0.11723734]",0
