date,prices,headlines,y
2019-04-04,"[25745.67, 25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14]","[ 0.03660382 -0.10149766  0.13036503 ...  0.05991126  0.0239231
  0.0352193 ]",1
2019-04-05,"[25962.51, 25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79]","[ 0.08168493  0.02178867  0.0808593  ... -0.01748648 -0.01970013
 -0.0032178 ]",1
2019-04-08,"[25502.32, 25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95]","[-0.01165621 -0.0261564   0.10790711 ... -0.0129448  -0.01736791
 -0.01174287]",0
2019-04-09,"[25516.83, 25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48]","[ 0.0063035   0.00976424  0.04386355 ...  0.02199453  0.09419082
 -0.11856777]",0
2019-04-10,"[25657.73, 25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09]","[-0.01753424  0.02188794  0.12296534 ...  0.00363788  0.02659814
 -0.01803767]",1
2019-04-11,"[25625.59, 25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33]","[ 0.06167303 -0.05817785  0.10451719 ...  0.05582562 -0.02192359
  0.00495183]",0
2019-04-12,"[25717.46, 25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36]","[ 0.02220047 -0.05819214  0.04742828 ...  0.10482242 -0.05076108
 -0.00585403]",1
2019-04-15,"[25928.68, 26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37]","[ 0.09032464 -0.04735093  0.05894466 ...  0.03835425  0.04437308
 -0.01882456]",0
2019-04-16,"[26258.42, 26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99]","[ 0.02384605 -0.13779434 -0.04555355 ...  0.16857994  0.04251989
 -0.00267507]",1
2019-04-17,"[26179.13, 26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05]","[ 0.09650546 -0.06159545  0.04183284 ... -0.07643855  0.00882827
 -0.05911102]",0
2019-04-18,"[26218.13, 26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02]","[-0.00181793 -0.11796371  0.14739694 ...  0.00062208 -0.00741569
  0.02520022]",1
2019-04-22,"[26384.63, 26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68]","[-0.02143173 -0.09062111  0.0945154  ... -0.03245353  0.07988562
 -0.03480311]",0
2019-04-23,"[26424.99, 26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0]","[-0.01558816  0.00789875  0.11382011 ...  0.04554281  0.07990788
 -0.09981986]",1
2019-04-24,"[26341.02, 26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9]","[ 0.05881519 -0.0119871   0.11516575 ...  0.00822535  0.00420243
 -0.09672963]",0
2019-04-25,"[26150.58, 26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33]","[ 0.06530156 -0.03999653  0.0352704  ...  0.07488647  0.03113641
 -0.07829557]",0
2019-04-26,"[26157.16, 26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61]","[ 0.05224279  0.05779341  0.07268804 ...  0.04072875  0.01791463
 -0.01599862]",1
2019-04-29,"[26143.05, 26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47]","[ 0.06049852 -0.00996905 -0.00352608 ... -0.02231999 -0.04602736
 -0.069467  ]",1
2019-04-30,"[26412.3, 26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69]","[ 0.07913992 -0.0977206   0.0644589  ...  0.15482046  0.00610668
 -0.08013742]",1
2019-05-01,"[26384.77, 26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77]","[ 0.15223196  0.00768451 -0.00824923 ...  0.07778813  0.06428771
  0.0114549 ]",0
2019-05-02,"[26452.66, 26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41]","[ 0.06520009 -0.07916712  0.05188196 ...  0.01256473  0.0608008
 -0.03895413]",0
2019-05-03,"[26449.54, 26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88]",[0.0412342  0.03588445 0.04636447 ... 0.02159156 0.02110779 0.00903892],1
2019-05-06,"[26559.54, 26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04]","[ 0.02892242 -0.00118767  0.01281806 ...  0.07148809  0.03477603
 -0.04365759]",0
2019-05-07,"[26511.05, 26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78]","[-0.08637276 -0.11886331  0.0984017  ...  0.11123933  0.00338036
 -0.01991286]",0
2019-05-08,"[26656.39, 26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18]","[ 0.02982245 -0.02444963  0.09249205 ...  0.05230952 -0.03157507
 -0.00704758]",1
2019-05-09,"[26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57]","[ 0.057814   -0.06908059  0.05532795 ...  0.07787885  0.02154667
  0.01997836]",0
2019-05-10,"[26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66]","[ 0.01221511 -0.06563091  0.04598629 ... -0.02197931  0.05935091
 -0.10788124]",1
2019-05-13,"[26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94]","[-0.0097984  -0.089158    0.04134777 ...  0.10385327 -0.08020811
  0.16124045]",0
2019-05-14,"[26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68]","[ 0.14112356  0.00440317  0.05711614 ...  0.00373937  0.02325673
 -0.07231243]",1
2019-05-15,"[26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51]","[-0.01365318  0.03545677  0.09565764 ...  0.05402516 -0.04288839
 -0.00942544]",1
2019-05-16,"[26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83]","[ 0.00666823 -0.0072434  -0.02748195 ... -0.02925166 -0.03238577
 -0.0387727 ]",1
2019-05-17,"[26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77]","[-0.015649   -0.03220476  0.13595616 ...  0.06216627  0.04870812
  0.01409223]",0
2019-05-20,"[26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61]","[ 0.00742081  0.06228056  0.03785401 ...  0.10914706  0.0376494
 -0.02220349]",0
2019-05-21,"[26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53]","[-0.05724285  0.05616813  0.06900818 ...  0.0572711  -0.00769218
 -0.02292822]",1
2019-05-22,"[25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54]","[ 0.0243022  -0.07786513  0.00194288 ...  0.07626606  0.06386134
  0.02613032]",0
2019-05-23,"[25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0]","[-0.02009991  0.03317434 -0.05061596 ...  0.01341272 -0.02484821
 -0.01593591]",0
2019-05-24,"[25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17]","[ 0.00121078  0.06967066 -0.01601423 ...  0.12094476 -0.00603481
 -0.01092187]",1
2019-05-28,"[25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13]","[-0.01704394 -0.09988923  0.10185427 ... -0.07247707  0.00727047
  0.05452218]",0
2019-05-29,"[25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54]","[-0.00304839 -0.00306706  0.03954201 ... -0.0244312   0.0324199
 -0.00648398]",0
2019-05-30,"[25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22]","[-0.05572599 -0.00629914 -0.00980954 ... -0.00967071  0.02419718
  0.01712437]",1
2019-05-31,"[25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82]","[-0.05728227 -0.02047007 -0.00918184 ... -0.02479025  0.02743472
 -0.00876061]",0
2019-06-03,"[25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58]","[ 0.04449487  0.03447457  0.02825662 ...  0.02801689  0.03287315
 -0.10347571]",1
2019-06-04,"[25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96]","[ 0.07344838  0.01101097  0.01711699 ...  0.00396532  0.02624036
 -0.01634668]",1
2019-06-05,"[25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43]",[0.02406067 0.00439755 0.05463622 ... 0.03614299 0.00985002 0.10585485],1
2019-06-06,"[25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68]","[ 0.04377569  0.05332226  0.06613345 ... -0.03662707  0.05390561
 -0.11666611]",1
2019-06-07,"[25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0]","[-0.07394959 -0.02229608 -0.01076578 ... -0.05805224  0.06382264
 -0.09381879]",1
2019-06-10,"[25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12]","[ 0.03168963 -0.00468246 -0.01288345 ... -0.00398416  0.0665272
 -0.0460916 ]",1
2019-06-11,"[25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14]","[-0.00193249 -0.00541435  0.03276412 ...  0.10659768  0.04682887
 -0.02880132]",0
2019-06-12,"[25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49]","[ 0.02046407 -0.11843732  0.07425572 ...  0.09814488 -0.05992057
  0.04011762]",0
2019-06-13,"[25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2]",[0.06505161 0.00316745 0.03262939 ... 0.01837408 0.07343977 0.02970947],1
2019-06-14,"[25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08]","[ 0.00698439 -0.0460037   0.05325179 ...  0.08256508 -0.0582453
  0.03189888]",0
2019-06-17,"[24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03]","[-0.08037829 -0.06460974 -0.04647885 ... -0.14716744  0.02149707
 -0.02319649]",1
2019-06-18,"[24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16]","[ 0.00643298 -0.04301861  0.04930919 ... -0.03178585  0.06705363
 -0.09807451]",1
2019-06-19,"[25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63]","[ 0.09772254 -0.00215122  0.03860763 ...  0.00464917  0.03071482
  0.02286835]",1
2019-06-20,"[25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85]","[-0.01943841  0.05903746 -0.03789338 ...  0.00028476  0.03560265
 -0.08921838]",1
2019-06-21,"[25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97]","[ 0.02606525 -0.02493994  0.04587589 ... -0.01341418 -0.00886492
 -0.08439497]",0
2019-06-24,"[25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2]","[-0.02599908 -0.06502208  0.08263121 ... -0.06637671 -0.00367357
 -0.02388818]",1
2019-06-25,"[26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9]","[ 0.09037764 -0.08532764 -0.04486957 ...  0.05394929 -0.0268033
  0.02699912]",0
2019-06-26,"[26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19]","[-0.06436718  0.00583188  0.00659666 ...  0.04925089  0.04851417
 -0.05165204]",0
2019-06-27,"[26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97]","[-0.07012649 -0.10214895  0.08837122 ... -0.00731119 -0.00984149
 -0.05593973]",0
